sInvented,sProcedural,sConceptual,tInitSelect,tCompare,tDiscussQ,tConnectBigIdeas,tConnectOthers,tPressExplain,condition,seg_num,unit,teacher,groups,C1_prob,C2_prob,C3_prob,C4_prob,class
1,2,2,1,1,2,2,1,2,1,4,5,3040100,whole,0,0.06,0.014,0.926,4
1,2,2,1,2,2,2,1,1,1,5,5,3040100,whole,0.001,0.275,0.033,0.691,4
1,2,2,1,1,2,2,1,2,1,6,5,3040100,whole,0,0.06,0.014,0.926,4
1,2,1,1,1,2,2,1,1,1,7,5,3040100,whole,0.293,0.008,0.032,0.668,4
1,2,2,1,2,2,2,1,2,1,8,5,3040100,whole,0,0.573,0.017,0.409,2
1,2,2,1,2,2,2,1,2,1,9,5,3040100,whole,0,0.573,0.017,0.409,2
1,2,1,1,1,2,2,1,1,1,10,5,3040100,whole,0.293,0.008,0.032,0.668,4
1,1,1,1,1,1,1,1,1,0,1,2,4030100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,2,4030100,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,3,2,4030100,whole,1,0,0,0,1
1,1,1,1,1,2,1,1,1,0,4,2,4030100,whole,0.828,0,0.006,0.166,1
1,2,1,1,1,1,1,1,1,0,5,2,4030100,small_groups,0.998,0,0.001,0,1
1,2,2,1,1,1,1,1,1,0,6,2,4030100,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,2,1,1,2,0,7,2,4030100,whole,0,0.007,0.043,0.949,4
1,2,2,1,1,2,2,1,2,0,8,2,4030100,whole,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,1,0,9,2,4030100,whole,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,1,1,2,0,10,2,4030100,small_groups,0,0.007,0.043,0.949,4
1,1,1,1,1,1,1,1,1,0,11,2,4030100,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,12,2,4030100,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,2,4030300,whole,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,2,2,4030300,whole,0.998,0,0.001,0,1
1,2,2,1,1,2,1,1,2,0,3,2,4030300,whole,0,0.007,0.043,0.949,4
1,2,1,1,1,2,2,1,1,0,4,2,4030300,whole,0.293,0.008,0.032,0.668,4
1,2,2,1,1,2,2,1,1,0,5,2,4030300,small_groups,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,1,1,1,0,6,2,4030300,small_groups,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,2,1,1,0,7,2,4030300,small_groups,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,2,0,8,2,4030300,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,0,9,2,4030300,small_groups,0,0.06,0.014,0.926,4
1,2,1,1,1,1,1,1,1,0,10,2,4030300,small_groups,0.998,0,0.001,0,1
1,2,2,1,1,2,2,1,1,0,11,2,4030300,small_groups,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,2,0,12,2,4030300,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,1,0,13,2,4030300,whole,0.009,0.018,0.016,0.958,4
1,1,1,1,1,1,1,1,1,0,1,2,4030200,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,2,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,3,2,4030200,whole,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,0,4,2,4030200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,0,5,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,6,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,0,7,2,4030200,seat,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,0,8,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,9,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,10,2,4030200,seat,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,0,11,2,4030200,seat,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,0,1,2,4020300,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,2,1,1,0,2,2,4020300,whole,0.998,0,0.001,0.001,1
1,2,1,1,1,1,2,1,1,0,3,2,4020300,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,2,1,1,0,4,2,4020300,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,2,1,1,0,5,2,4020300,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,6,2,4020300,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,2,1,1,0,7,2,4020300,small_groups,0.994,0,0.004,0.002,1
1,2,1,1,1,1,2,1,1,0,8,2,4020300,small_groups,0.994,0,0.004,0.002,1
1,1,1,1,1,1,2,1,1,0,9,2,4020300,small_groups,0.998,0,0.001,0.001,1
1,2,1,1,1,1,2,1,1,0,10,2,4020300,small_groups,0.994,0,0.004,0.002,1
1,2,1,1,1,1,2,1,1,0,11,2,4020300,small_groups,0.994,0,0.004,0.002,1
1,1,1,1,1,1,1,1,1,0,12,2,4020300,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,2,4050100,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,3,2,4050100,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,2,1,1,0,4,2,4050100,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,5,2,4050100,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,6,2,4050100,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,7,2,4050100,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,8,2,4050100,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,9,2,4050100,small_groups,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,10,2,4050100,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,11,2,4050100,small_groups,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,12,2,4050100,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,1,2,4050300,whole,0.998,0,0.001,0,1
1,1,1,1,1,2,1,1,1,0,2,2,4050300,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,2,0,3,2,4050300,small_groups,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,0,4,2,4050300,whole,0.013,0.002,0.03,0.955,4
1,2,1,1,1,2,1,1,2,0,5,2,4050300,whole,0.009,0.004,0.114,0.872,4
1,2,1,1,1,1,1,1,1,0,6,2,4050300,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,7,2,4050300,seat,1,0,0,0,1
1,2,2,1,1,2,1,1,2,0,8,2,4050300,seat,0,0.007,0.043,0.949,4
1,1,1,1,1,1,1,1,1,0,9,2,4050300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,10,2,4050300,seat,1,0,0,0,1
1,1,2,1,1,2,1,1,2,0,11,2,4050300,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,0,1,1,4030100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,1,4030100,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,3,1,4030100,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,4,1,4030100,whole,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,5,1,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,6,1,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,2,1,1,0,7,1,4030100,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,8,1,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,2,1,1,0,9,1,4030100,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,10,1,4030100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,11,1,4030100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,12,1,4030100,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,13,1,4030100,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,1,1,4030200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,1,4030200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,3,1,4030200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,4,1,4030200,whole,1,0,0,0,1
1,2,1,1,1,2,1,1,1,0,5,1,4030200,whole,0.764,0,0.03,0.206,1
1,2,2,1,1,2,1,1,1,0,6,1,4030200,small_groups,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,1,1,1,0,7,1,4030200,small_groups,0.071,0.002,0.045,0.883,4
1,1,2,1,1,2,1,1,1,0,8,1,4030200,small_groups,0.096,0.001,0.011,0.892,4
1,1,1,1,1,1,1,1,1,0,9,1,4030200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,10,1,4030200,whole,1,0,0,0,1
1,1,1,1,1,2,1,1,1,0,11,1,4030200,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,0,12,1,4030200,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,1,4020300,whole,1,0,0,0,1
1,1,2,1,1,1,1,1,1,0,2,1,4020300,whole,0.989,0,0.004,0.007,1
1,1,1,1,1,1,1,1,1,0,3,1,4020300,whole,1,0,0,0,1
1,1,2,1,2,2,1,1,1,0,4,1,4020300,seat,0.015,0.021,0.032,0.932,4
1,1,1,1,1,1,1,1,1,0,5,1,4020300,whole,1,0,0,0,1
1,1,2,1,1,2,1,1,2,0,6,1,4020300,whole,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,2,0,7,1,4020300,whole,0,0.007,0.043,0.949,4
1,1,1,1,1,1,1,1,1,0,8,1,4020300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,9,1,4020300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,10,1,4020300,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,11,1,4020300,whole,1,0,0,0,1
1,1,2,1,1,1,1,1,1,0,12,1,4020300,seat,0.989,0,0.004,0.007,1
1,1,1,1,1,2,1,1,1,0,1,1,4020200,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,0,2,1,4020200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,3,1,4020200,seat,1,0,0,0,1
1,1,1,1,1,2,1,1,1,0,4,1,4020200,whole,0.828,0,0.006,0.166,1
1,2,1,1,1,1,1,1,1,0,5,1,4020200,whole,0.998,0,0.001,0,1
1,2,2,1,1,2,1,1,1,0,6,1,4020200,whole,0.071,0.002,0.045,0.883,4
1,1,1,1,1,1,1,1,1,0,7,1,4020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,8,1,4020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,9,1,4020200,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,10,1,4020200,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,11,1,4020200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,12,1,4020200,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,3,4030300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,3,4030300,small_groups,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,3,3,4030300,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,4,3,4030300,small_groups,0.998,0,0.001,0,1
1,1,2,1,2,2,1,1,1,0,5,3,4030300,small_groups,0.015,0.021,0.032,0.932,4
1,1,2,1,2,2,1,1,1,0,6,3,4030300,whole,0.015,0.021,0.032,0.932,4
1,1,2,1,1,1,1,1,1,0,7,3,4030300,whole,0.989,0,0.004,0.007,1
1,2,2,1,1,2,1,1,1,0,8,3,4030300,seat,0.071,0.002,0.045,0.883,4
1,2,2,1,1,1,1,1,1,0,9,3,4030300,seat,0.969,0,0.021,0.01,1
1,2,1,1,1,1,1,1,1,0,10,3,4030300,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,11,3,4030300,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,12,3,4030300,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,13,3,4030300,whole,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,1,3,4030100,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,2,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,3,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,4,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,5,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,0,6,3,4030100,seat,0.764,0,0.03,0.206,1
1,2,2,1,1,2,2,1,1,0,7,3,4030100,small_groups,0.009,0.018,0.016,0.958,4
1,2,1,1,1,1,2,1,1,0,8,3,4030100,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,9,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,10,3,4030100,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,2,1,1,0,11,3,4030100,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,12,3,4030100,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,13,3,4030100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,3,4030200,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,2,3,4030200,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,3,3,4030200,whole,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,4,3,4030200,whole,0.998,0,0.001,0,1
1,2,2,1,1,1,1,1,1,0,5,3,4030200,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,2,2,1,1,0,6,3,4030200,whole,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,1,0,7,3,4030200,whole,0.009,0.018,0.016,0.958,4
1,2,1,1,1,1,2,1,1,0,8,3,4030200,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,2,1,1,1,0,9,3,4030200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,1,2,1,1,0,10,3,4030200,whole,0.994,0,0.004,0.002,1
1,2,1,1,1,1,1,1,1,0,11,3,4030200,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,12,3,4030200,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1150200,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,2,1,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,3,1,1150200,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,4,1,1150200,whole,1,0,0,0,1
1,2,1,1,1,2,1,1,1,0,5,1,1150200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,0,6,1,1150200,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,0,7,1,1150200,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,0,8,1,1150200,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,2,0,9,1,1150200,seat,0.009,0.004,0.114,0.872,4
1,2,1,1,1,1,1,1,1,0,10,1,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,11,1,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,12,1,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,13,1,1150200,whole,0.998,0,0.001,0,1
1,2,1,1,1,2,1,1,1,0,14,1,1150200,whole,0.764,0,0.03,0.206,1
1,1,1,1,1,2,1,1,1,0,15,1,1150200,whole,0.828,0,0.006,0.166,1
1,2,1,1,1,2,2,1,1,1,1,3,1070100,small_groups,0.293,0.008,0.032,0.668,4
1,2,2,1,1,1,1,1,1,1,2,3,1070100,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,1,1,1,1,1,3,3,1070100,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,1,1,1,1,1,4,3,1070100,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,1,1,1,1,1,5,3,1070100,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,1,1,1,1,1,6,3,1070100,whole,0.969,0,0.021,0.01,1
1,2,2,1,1,2,2,1,1,1,7,3,1070100,whole,0.009,0.018,0.016,0.958,4
1,2,2,1,1,1,1,1,1,1,8,3,1070100,whole,0.969,0,0.021,0.01,1
1,2,2,1,1,2,1,1,1,1,9,3,1070100,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,1,1,1,1,10,3,1070100,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,1,1,1,1,1,11,3,1070100,whole,0.969,0,0.021,0.01,1
1,2,2,1,1,2,1,1,1,1,12,3,1070100,whole,0.071,0.002,0.045,0.883,4
1,1,1,1,1,2,1,1,1,1,1,5,1070200,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,2,2,1,2,1,2,5,1070200,seat,0.002,0.02,0.01,0.968,4
1,1,1,1,1,2,1,1,1,1,3,5,1070200,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,4,5,1070200,small_groups,1,0,0,0,1
1,1,1,1,1,2,2,1,2,1,5,5,1070200,seat,0.002,0.02,0.01,0.968,4
1,1,1,1,1,1,1,1,1,1,6,5,1070200,seat,1,0,0,0,1
1,1,1,1,2,2,1,1,1,1,7,5,1070200,whole,0.393,0.008,0.054,0.544,4
1,1,1,1,1,2,2,1,2,1,8,5,1070200,small_groups,0.002,0.02,0.01,0.968,4
1,1,1,1,1,1,1,1,1,1,9,5,1070200,whole,1,0,0,0,1
1,1,1,1,1,2,2,1,2,1,10,5,1070200,small_groups,0.002,0.02,0.01,0.968,4
1,1,1,1,2,2,1,1,2,1,11,5,1070200,whole,0.002,0.047,0.078,0.873,4
1,1,1,1,2,2,1,1,2,1,12,5,1070200,small_groups,0.002,0.047,0.078,0.873,4
1,1,1,1,1,2,2,2,2,1,13,5,1070200,whole,0,0.184,0.009,0.807,4
1,1,1,1,1,1,1,1,1,1,14,5,1070200,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,1,2,1140200,whole,1,0,0,0,1
1,1,1,1,1,2,1,1,2,0,2,2,1140200,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,0,3,2,1140200,whole,0.013,0.002,0.03,0.955,4
1,2,1,1,1,2,1,1,2,0,4,2,1140200,small_groups,0.009,0.004,0.114,0.872,4
1,2,2,1,1,2,1,1,1,0,5,2,1140200,whole,0.071,0.002,0.045,0.883,4
1,1,2,1,1,2,1,1,2,0,6,2,1140200,small_groups,0,0.004,0.011,0.985,4
1,2,2,1,1,1,1,1,1,0,7,2,1140200,whole,0.969,0,0.021,0.01,1
1,1,1,1,1,2,1,1,1,0,8,2,1140200,whole,0.828,0,0.006,0.166,1
1,2,2,1,1,2,2,1,2,0,9,2,1140200,whole,0,0.06,0.014,0.926,4
1,1,2,1,1,2,1,1,1,0,10,2,1140200,whole,0.096,0.001,0.011,0.892,4
1,1,1,1,1,2,1,1,1,0,11,2,1140200,whole,0.828,0,0.006,0.166,1
1,2,1,1,1,2,2,1,1,0,12,2,1140200,seat,0.293,0.008,0.032,0.668,4
1,2,1,1,1,1,1,1,1,0,13,2,1140200,seat,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,14,2,1140200,whole,1,0,0,0,1
1,2,2,1,1,2,2,1,2,0,1,1,1140200,whole,0,0.06,0.014,0.926,4
1,1,2,1,1,2,2,1,1,0,2,1,1140200,whole,0.012,0.009,0.004,0.975,4
1,2,2,1,1,2,2,1,1,0,3,1,1140200,whole,0.009,0.018,0.016,0.958,4
1,2,1,1,1,2,2,1,1,0,4,1,1140200,whole,0.293,0.008,0.032,0.668,4
1,1,1,1,1,2,2,1,2,0,5,1,1140200,whole,0.002,0.02,0.01,0.968,4
1,2,2,1,1,2,2,1,1,0,6,1,1140200,small_groups,0.009,0.018,0.016,0.958,4
1,2,1,1,1,1,2,1,1,0,7,1,1140200,whole,0.994,0,0.004,0.002,1
1,1,2,1,1,2,2,1,1,0,8,1,1140200,whole,0.012,0.009,0.004,0.975,4
1,1,2,1,1,2,2,1,1,0,9,1,1140200,whole,0.012,0.009,0.004,0.975,4
1,2,2,1,1,2,1,1,1,0,10,1,1140200,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,2,1,2,0,11,1,1140200,whole,0,0.06,0.014,0.926,4
1,1,1,1,1,2,2,1,1,0,12,1,1140200,seat,0.367,0.004,0.007,0.622,4
1,1,1,1,1,1,1,1,1,0,13,1,1140200,seat,1,0,0,0,1
1,1,2,1,1,2,1,1,2,0,1,2,1150200,whole,0,0.004,0.011,0.985,4
1,2,2,1,1,2,1,1,2,0,2,2,1150200,seat,0,0.007,0.043,0.949,4
1,2,1,1,1,1,1,1,1,0,3,2,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,4,2,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,5,2,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,6,2,1150200,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,7,2,1150200,seat,0.998,0,0.001,0,1
1,1,2,1,1,2,2,1,2,0,8,2,1150200,whole,0,0.03,0.003,0.966,4
1,2,1,1,1,1,1,1,1,0,9,2,1150200,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,10,2,1150200,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,11,2,1150200,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,12,2,1150200,small_groups,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,13,2,1150200,seat,0.998,0,0.001,0,1
1,2,2,1,1,2,2,1,1,1,1,5,1170100,small_groups,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,2,1,2,5,1170100,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,2,1,3,5,1170100,small_groups,0,0.06,0.014,0.926,4
1,1,2,1,1,2,2,1,2,1,4,5,1170100,small_groups,0,0.03,0.003,0.966,4
1,2,2,1,1,2,1,1,2,1,5,5,1170100,small_groups,0,0.007,0.043,0.949,4
1,2,2,1,1,2,1,1,1,1,6,5,1170100,small_groups,0.071,0.002,0.045,0.883,4
1,2,1,1,1,1,1,1,1,1,7,5,1170100,small_groups,0.998,0,0.001,0,1
1,2,2,1,1,2,2,1,2,1,8,5,1170100,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,1,2,1,1,1,1,9,5,1170100,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,1,1,2,1,10,5,1170100,small_groups,0,0.007,0.043,0.949,4
1,2,2,1,1,2,1,1,2,1,11,5,1170100,small_groups,0,0.007,0.043,0.949,4
1,1,2,1,1,2,2,1,1,1,12,5,1170100,small_groups,0.012,0.009,0.004,0.975,4
1,1,2,1,1,2,1,1,1,1,13,5,1170100,small_groups,0.096,0.001,0.011,0.892,4
1,2,2,1,1,2,1,1,1,1,14,5,1170100,whole,0.071,0.002,0.045,0.883,4
1,2,2,1,1,2,2,1,2,1,15,5,1170100,small_groups,0,0.06,0.014,0.926,4
1,1,1,1,1,1,1,1,1,1,1,1,5050100,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,2,1,5050100,small_groups,1,0,0,0,1
1,1,2,1,1,2,1,1,1,1,3,1,5050100,small_groups,0.096,0.001,0.011,0.892,4
1,1,2,1,1,1,1,1,1,1,4,1,5050100,small_groups,0.989,0,0.004,0.007,1
1,2,2,1,1,2,1,1,2,1,5,1,5050100,small_groups,0,0.007,0.043,0.949,4
2,1,2,2,1,2,1,1,1,1,6,1,5050100,small_groups,0.005,0.028,0.952,0.015,3
1,1,2,1,1,2,1,1,2,1,7,1,5050100,whole,0,0.004,0.011,0.985,4
1,1,1,2,2,2,1,1,1,1,8,1,5050100,small_groups,0.187,0.135,0.59,0.088,3
2,1,2,2,1,2,1,1,2,1,9,1,5050100,small_groups,0,0.101,0.883,0.016,3
1,1,2,2,2,2,2,1,2,1,10,1,5050100,seat,0,0.976,0.01,0.014,2
1,1,2,2,2,2,1,1,1,1,11,1,5050100,small_groups,0.008,0.406,0.411,0.175,3
2,1,2,1,2,2,2,1,2,1,12,1,5050100,small_groups,0,0.866,0.058,0.075,2
1,1,1,1,1,1,1,1,1,1,13,1,5050100,whole,1,0,0,0,1
1,2,2,1,1,2,2,1,1,1,1,5,4010100,whole,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,1,1,2,5,4010100,small_groups,0.009,0.018,0.016,0.958,4
1,2,1,1,1,2,2,1,1,1,3,5,4010100,small_groups,0.293,0.008,0.032,0.668,4
1,2,2,1,1,2,2,1,2,1,4,5,4010100,small_groups,0,0.06,0.014,0.926,4
1,1,2,1,1,2,2,1,1,1,5,5,4010100,small_groups,0.012,0.009,0.004,0.975,4
1,2,2,1,1,2,2,1,1,1,6,5,4010100,small_groups,0.009,0.018,0.016,0.958,4
1,1,2,1,1,2,2,1,2,1,7,5,4010100,small_groups,0,0.03,0.003,0.966,4
1,2,2,1,1,2,2,1,1,1,8,5,4010100,small_groups,0.009,0.018,0.016,0.958,4
1,1,1,1,1,2,2,1,1,1,9,5,4010100,whole,0.367,0.004,0.007,0.622,4
1,2,2,1,1,1,1,1,1,1,1,6,5070300,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,1,1,1,1,1,2,6,5070300,small_groups,0.969,0,0.021,0.01,1
1,2,2,1,1,2,2,1,1,1,3,6,5070300,whole,0.009,0.018,0.016,0.958,4
1,2,2,1,2,2,2,1,1,1,4,6,5070300,whole,0.001,0.275,0.033,0.691,4
1,2,2,1,1,2,2,1,1,1,5,6,5070300,small_groups,0.009,0.018,0.016,0.958,4
1,1,2,1,1,2,2,1,1,1,6,6,5070300,small_groups,0.012,0.009,0.004,0.975,4
1,2,2,1,1,2,2,1,1,1,7,6,5070300,small_groups,0.009,0.018,0.016,0.958,4
1,2,2,1,1,2,2,1,2,1,8,6,5070300,whole,0,0.06,0.014,0.926,4
1,2,2,1,1,2,2,1,1,1,9,6,5070300,small_groups,0.009,0.018,0.016,0.958,4
1,2,1,1,1,2,2,1,1,1,10,6,5070300,small_groups,0.293,0.008,0.032,0.668,4
1,2,1,1,1,2,2,1,1,1,11,6,5070300,small_groups,0.293,0.008,0.032,0.668,4
1,2,1,1,1,2,1,1,1,1,12,6,5070300,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,0,1,1,4050300,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,2,1,4050300,seat,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,3,1,4050300,whole,0.998,0,0.001,0,1
1,2,1,1,1,1,1,1,1,0,4,1,4050300,whole,0.998,0,0.001,0,1
